"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00025331","PALMER AIRPORT, AK US","2011-06-09","0.00",",,X,2400",,,"64",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-10","0.00","T,,X,2400",,,"62",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-11","0.00",",,X,2400",,,"63",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-12","0.00","T,,X,2400",,,"64",",,X","41",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-13","0.00","T,,X,2400",,,"62",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-14","0.00","T,,X,2400",,,"58",",,X","47",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-15","0.14",",,X,2400",,,"59",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-16","0.00","T,,Z,2400",,,"63",",,X","43",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-17","0.00",",,X,2400",,,"69",",,X","44",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-18","0.00",",,X,2400",,,"66",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-19","0.03",",,X,2400",,,"57",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-20","0.06",",,X,2400",,,"61",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-21","0.05",",,X,2400",,,"62",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-22","0.00",",,X,2400",,,"65",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-23","0.00",",,X,2400",,,"67",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-24","0.00",",,X,2400",,,"73",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-25","0.03",",,X,2400",,,"62",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-26","0.00","T,,X,2400",,,"69",",,X","52",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-27","0.01",",,X,2400",,,"67",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-28","0.00",",,X,2400",,,"61",",,X","47",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-29","0.00",",,X,2400",,,"68",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-06-30","0.00","T,,X,2400",,,"67",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-01","0.00",",,X,2400",,,"63",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-02","0.00","T,,X,2400",,,"62",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-03","0.12",",,X,2400",,,"65",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-04","0.08",",,X,2400",,,"64",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-05","0.00","T,,X,2400",,,"70",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-06","0.00",",,X,2400",,,"70",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-07","0.00",",,X,2400",,,"67",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-08","0.00",",,X,2400",,,"65",",,X","52",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-09","0.00",",,X,2400",,,"62",",,X","52",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-10","0.00",",,X,2400",,,"64",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-11","0.00","T,,X,2400",,,"66",",,X","52",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-12","0.00","T,,X,2400",,,"61",",,X","53",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-13","0.00",",,X,2400",,,"63",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-14","0.00","T,,X,2400",,,"59",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-15","0.00","T,,X,2400",,,"69",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-16","0.00","T,,X,2400",,,"70",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-17",,,,,"65",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-18","0.25",",,X,2400",,,"63",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-19","0.12",",,X,2400",,,"65",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-20","0.00",",,X,2400",,,"71",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-21","0.00",",,X,2400",,,"71",",,X","47",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-22","0.00",",,X,2400",,,"74",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-23","0.00","T,,X,2400",,,"71",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-24","0.00","T,,X,2400",,,"62",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-25","0.00","T,,X,2400",,,"58",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-26","0.00",",,X,2400",,,"67",",,X","44",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-27","0.02",",,X,2400",,,"68",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-28","0.00",",,X,2400",,,"69",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-29","0.00","T,,X,2400",,,"70",",,X","52",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-30","0.00","T,,X,2400",,,"70",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-07-31","0.05",",,X,2400",,,"61",",,X","52",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-01","0.00","T,,X,2400",,,"62",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-02","0.00","T,,X,2400",,,"65",",,X","53",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-03","0.00","T,,X,2400",,,"65",",,X","53",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-04","0.00","T,,X,2400",,,"69",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-05","0.00","T,,X,2400",,,"58",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-06","0.00","T,,X,2400",,,"62",",,X","44",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-07","0.00","T,,X,2400",,,"55",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-08","0.00","T,,X,2400",,,"59",",,X","47",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-09","0.00","T,,X,2400",,,"53",",,X","47",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-10","0.00","T,,X,2400",,,"63",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-11","0.00","T,,X,2400",,,"71",",,X","39",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-12","0.00",",,X,2400",,,"67",",,X","42",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-13","0.23",",,X,2400",,,"64",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-14","0.23",",,X,2400",,,"62",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-15","0.03",",,X,2400",,,"66",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-16","0.00","T,,X,2400",,,"69",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-17","1.07",",,X,2400",,,"56",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-18","0.02",",,X,2400",,,"59",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-19","0.01",",,X,2400",,,"63",",,X","50",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-20","0.00",",,X,2400",,,"63",",,X","51",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-21","0.00","T,,X,2400",,,"66",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-22","0.03",",,X,2400",,,"61",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-23","0.00",",,X,2400",,,"61",",,X","47",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-24","0.00","T,,X,2400",,,"63",",,X","49",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-25","0.00",",,X,2400",,,"58",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-26","0.00","T,,X,2400",,,"61",",,X","44",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-27","0.00","T,,X,2400",,,"57",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-28","0.00","T,,X,2400",,,"64",",,X","42",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-29","0.00",",,X,2400",,,"67",",,X","42",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-30","0.00","T,,X,2400",,,"58",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-08-31","0.01",",,X,2400",,,"54",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-01","0.00",",,X,2400",,,"61",",,X","48",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-02","0.02",",,X,2400",,,"59",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-03","0.00",",,X,2400",,,"55",",,X","43",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-04","0.00","T,,X,2400",,,"55",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-05","0.00",",,X,2400",,,"63",",,X","41",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-06","0.00",",,X,2400",,,"56",",,X","42",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-07","0.00",",,X,2400",,,"53",",,X","47",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-08","0.00",",,X,2400",,,"61",",,X","42",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-09","0.00",",,X,2400",,,"60",",,X","41",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-10","0.00","T,,X,2400",,,"60",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-11","0.00",",,X,2400",,,"60",",,X","40",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-12","0.00",",,X,2400",,,"61",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-13","0.04",",,X,2400",,,"62",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-14","0.00",",,X,2400",,,"59",",,X","40",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-15","0.00",",,X,2400",,,"60",",,X","42",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-16","0.00",",,X,2400",,,"55",",,X","39",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-17","0.00","T,,X,2400",,,"57",",,X","37",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-18","0.00",",,X,2400",,,"56",",,X","37",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-19","0.13",",,X,2400",,,"55",",,X","40",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-20","0.13",",,X,2400",,,"54",",,X","46",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-21","0.00","T,,X,2400",,,"57",",,X","45",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-22","0.00","T,,X,2400",,,"55",",,X","43",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-23","0.00",",,X,2400",,,"53",",,X","39",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-24","0.00",",,X,2400",,,"56",",,X","42",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-25","0.00",",,X,2400",,,"53",",,X","35",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-26","0.00",",,X,2400",,,"54",",,X","34",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-27","0.00",",,X,2400",,,"51",",,X","30",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-28","0.00",",,X,2400",,,"50",",,X","35",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-29","0.02",",,X,2400",,,"41",",,X","33",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-09-30","0.05",",,X,2400",,,"49",",,X","36",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-01","0.18",",,X,2400",,,"48",",,X","38",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-02","0.29",",,X,2400",,,"52",",,X","38",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-03","0.00",",,X,2400",,,"51",",,X","36",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-04","0.00",",,X,2400",,,"45",",,X","33",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-05","0.00",",,X,2400",,,"52",",,X","31",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-06","0.00","T,,X,2400",,,"49",",,X","34",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-07","0.00","T,,X,2400",,,"49",",,X","35",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-08","0.00",",,X,2400",,,"50",",,X","30",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-09","0.00",",,X,2400",,,"47",",,X","26",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-10","0.00",",,X,2400",,,"45",",,X","24",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-11","0.00",",,X,2400",,,"42",",,X","19",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-12","0.00",",,X,2400",,,"39",",,X","19",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-13","0.00",",,X,2400",,,"46",",,X","28",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-14","0.00",",,X,2400",,,"49",",,X","41",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-15","0.00","T,,X,2400",,,"47",",,X","39",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-16","0.55",",,X,2400",,,"40",",,X","33",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-17","0.00",",,X,2400",,,"41",",,X","30",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-18","0.00",",,X,2400",,,"37",",,X","28",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-19","0.00",",,X,2400",,,"35",",,X","27",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-20","0.00",",,X,2400",,,"43",",,X","24",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-21","0.00",",,X,2400",,,"46",",,X","32",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-22","0.00",",,X,2400",,,"41",",,X","26",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-23","0.00","T,,X,2400",,,"40",",,X","29",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-24","0.00","T,,X,2400",,,"49",",,X","34",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-25","0.14",",,X,2400",,,"45",",,X","38",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-26","0.17",",,X,2400",,,"43",",,X","29",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-27","0.00",",,X,2400",,,"41",",,X","25",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-28","0.00",",,X,2400",,,"36",",,X","21",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-29","0.00",",,X,2400",,,"31",",,X","22",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-30","0.08",",,X,2400",,,"31",",,X","12",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-10-31","0.02",",,X,2400",,,"25",",,X","11",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-01","0.00","T,,X,2400",,,"38",",,X","16",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-02","0.00","T,,X,2400",,,"33",",,X","18",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-03","0.00","T,,X,2400",,,"33",",,X","14",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-04","0.02",",,X,2400",,,"31",",,X","24",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-05","0.00",",,X,2400",,,"30",",,X","12",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-06","0.19",",,X,2400",,,"32",",,X","22",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-07","0.02",",,X,2400",,,"27",",,X","15",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-08","0.00","T,,X,2400",,,"15",",,X","0",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-09","0.00","T,,X,2400",,,"18",",,X","3",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-10","0.06",",,X,2400",,,"22",",,X","6",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-11","0.01",",,X,2400",,,"26",",,X","3",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-12","0.07",",,X,2400",,,"26",",,X","21",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-13","0.00","T,,X,2400",,,"29",",,X","8",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-14","0.00",",,X,2400",,,"13",",,X","1",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-15","0.00","T,,X,2400",,,"13",",,X","-8",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-16","0.07",",,X,2400",,,"15",",,X","12",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-17","0.00","T,,X,2400",,,"18",",,X","1",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-18","0.00",",,X,2400",,,"7",",,X","-6",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-19","0.00",",,X,2400",,,"-1",",,X","-10",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-20","0.02",",,X,2400",,,"9",",,X","-4",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-21","0.04",",,X,2400",,,"7",",,X","-12",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-22","0.02",",,X,2400",,,"6",",,X","-1",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-23","0.01",",,X,2400",,,"8",",,X","-1",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-24","0.03",",,X,2400",,,"10",",,X","2",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-25","0.19",",,X,2400",,,"12",",,X","2",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-26","0.00","T,,X,2400",,,"6",",,X","-10",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-27","0.00",",,X,2400",,,"18",",,X","-14",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-28","0.00","T,,X,2400",,,"20",",,X","7",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-29","0.00","T,,X,2400",,,"33",",,X","13",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-11-30","0.11",",,X,2400",,,"38",",,X","19",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-01","0.09",",,X,2400",,,"33",",,X","27",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-02","0.15",",,X,2400",,,"34",",,X","20",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-03","0.01",",,X,2400",,,"46",",,X","24",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-04","0.06",",,X,2400",,,"47",",,X","35",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-05","0.00","T,,X,2400",,,"36",",,X","20",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-06","0.01",",,X,2400",,,"28",",,X","19",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-07","0.00","T,,X,2400",,,"37",",,X","21",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-08","0.00","T,,X,2400",,,"31",",,X","26",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-09","0.12",",,X,2400",,,"33",",,X","27",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-10","0.00",",,X,2400",,,"40",",,X","6",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-11","0.62",",,X,2400",,,"42",",,X","29",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-12","0.25",",,X,2400",,,"36",",,X","21",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-13","0.00","T,,X,2400",,,"23",",,X","11",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-14","0.00","T,,X,2400",,,"21",",,X","7",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-15","0.00",",,X,2400",,,"36",",,X","11",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-16","0.00","T,,X,2400",,,"37",",,X","27",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-17","0.00",",,X,2400",,,"42",",,X","26",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-18","0.79",",,X,2400",,,"39",",,X","33",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-19","0.00","T,,X,2400",,,"36",",,X","25",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-20","0.13",",,X,2400",,,"39",",,X","23",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-21","0.12",",,X,2400",,,"35",",,X","17",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-22","0.16",",,X,2400",,,"20",",,X","11",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-23","0.08",",,X,2400",,,"21",",,X","8",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-24","0.00","T,,X,2400",,,"11",",,X","0",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-25","0.02",",,X,2400",,,"13",",,X","6",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-26","0.00","T,,X,2400",,,"12",",,X","1",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-27","0.09",",,X,2400",,,"15",",,X","5",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-28","0.01",",,X,2400",,,"12",",,X","4",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-29","0.00","T,,X,2400",,,"8",",,X","-5",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-30","0.00","T,,X,2400",,,"4",",,X","-8",",,X"
"USW00025331","PALMER AIRPORT, AK US","2011-12-31","0.00","T,,X,2400",,,"3",",,X","-9",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-01","0.00","T,,X,2400",,,"-5",",,X","-16",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-02","0.00",",,X,2400",,,"1",",,X","-17",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-03","0.00",",,X,2400",,,"-8",",,X","-16",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-04","0.00","T,,X,2400",,,"5",",,X","-10",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-05","0.15",",,X,2400",,,"19",",,X","-5",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-06","0.16",",,X,2400",,,"13",",,X","-6",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-07","0.03",",,X,2400",,,"9",",,X","-4",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-08","0.24",",,X,2400",,,"13",",,X","8",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-09","0.01",",,X,2400",,,"16",",,X","-7",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-10","0.03",",,X,2400",,,"43",",,X","12",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-11","0.00",",,X,2400",,,"42",",,X","30",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-12","0.08",",,X,2400",,,"32",",,X","8",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-13","0.01",",,X,2400",,,"10",",,X","-16",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-14","0.00","T,,X,2400",,,"-3",",,X","-19",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-15","0.00",",,X,2400",,,"-5",",,X","-19",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-16","0.00","T,,X,2400",,,"15",",,X","-18",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-17","0.00","T,,X,2400",,,"16",",,X","-8",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-18","0.00","T,,X,2400",,,"2",",,X","-12",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-19","0.00",",,X,2400",,,"14",",,X","-13",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-20","0.03",",,X,2400",,,"20",",,X","5",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-21","0.00",",,Z,2400",,,"18",",,X","-3",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-22","0.01",",,X,2400",,,"13",",,X","1",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-23","0.00","T,,X,2400",,,"20",",,X","-1",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-24","0.00","T,,X,2400",,,"11",",,X","-11",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-25","0.00","T,,X,2400",,,"3",",,X","-11",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-26","0.00","T,,X,2400",,,"0",",,X","-12",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-27","0.00","T,,X,2400",,,"-5",",,X","-16",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-28","0.00","T,,X,2400",,,"-11",",,X","-21",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-29","0.00","T,,X,2400",,,"-3",",,X","-21",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-30","0.00","T,,X,2400",,,"7",",,X","-13",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-01-31","0.04",",,X,2400",,,"14",",,X","0",",,X"
"USW00025331","PALMER AIRPORT, AK US","2012-02-01","0.23",",,X,2400",,,"38",",,X","2",",,X"
